date,time,amazonID,exp_condition,isLeftRisky,indivOrGroup,groupSize,room,confirmationID,subjectNumber,round,gameRound,gameType,behaviouralType,choice,num_choice,payoff,didShare,info_share_cost,totalEarning,timeElapsed,latency
2021-11-19,10:22:28,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,10,0,2,info-sharing,,2,122,0,20,122,87226,0
2021-11-19,10:22:29,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,10,0,2,info-sharing,,2,122,0,20,122,87934,0
2021-11-19,10:22:28,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,10,0,2,info-sharing,,2,124,0,20,124,87300,0
2021-11-19,10:22:30,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,10,0,2,info-sharing,,2,117,0,20,117,89458,0
2021-11-19,10:22:32,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,11,0,2,choice,risky,,186,,20,1594,91616,0
2021-11-19,10:22:32,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,11,0,2,choice,risky,,186,,20,1278,91633,0
2021-11-19,10:22:33,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,11,0,2,choice,sure,,123,,20,1404,91976,0
2021-11-19,10:22:33,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,11,0,2,choice,sure,,122,,20,1277,92202,0
2021-11-19,10:22:34,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,11,0,2,info-sharing,,1,186,0,20,186,93662,0
2021-11-19,10:22:34,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,11,0,2,info-sharing,,1,186,0,20,186,93760,0
2021-11-19,10:22:35,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,11,0,2,choice,risky,,87,,20,1453,94714,0
2021-11-19,10:22:35,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,11,0,2,info-sharing,,2,123,1,20,103,94752,0
2021-11-19,10:22:36,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,11,0,2,info-sharing,,2,122,0,20,122,95062,0
2021-11-19,10:22:39,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,11,0,2,info-sharing,,1,87,1,20,67,98004,0
2021-11-19,10:22:41,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,12,0,2,choice,sure,,121,,20,1715,100017,0
2021-11-19,10:22:41,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,12,0,2,choice,sure,,121,,20,1398,100170,0
2021-11-19,10:22:41,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,12,0,2,choice,sure,,121,,20,1399,100384,0
2021-11-19,10:22:42,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,12,0,2,choice,sure,,122,,20,1506,101047,0
2021-11-19,10:22:43,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,12,0,2,info-sharing,,2,121,0,20,121,102090,0
2021-11-19,10:22:43,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,12,0,2,info-sharing,,2,121,1,20,101,102536,0
2021-11-19,10:22:44,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,12,0,2,info-sharing,,2,122,0,20,122,103150,0
2021-11-19,10:22:44,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,12,0,2,info-sharing,,2,121,1,20,101,103526,0
2021-11-19,10:22:45,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,12,0,2,choice,sure,,123,,20,1556,104041,0
2021-11-19,10:22:47,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,12,0,2,info-sharing,,2,123,0,20,123,106130,0
2021-11-19,10:22:49,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,13,0,2,choice,risky,,86,,20,1801,108344,0
2021-11-19,10:22:49,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,13,0,2,choice,sure,,123,,20,1629,108454,0
2021-11-19,10:22:49,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,13,0,2,choice,sure,,122,,20,1500,108519,0
2021-11-19,10:22:49,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,13,0,2,choice,risky,,187,,20,1566,108747,0
2021-11-19,10:22:50,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,13,0,2,choice,sure,,123,,20,1679,109008,0
2021-11-19,10:22:51,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,13,0,2,info-sharing,,1,86,1,20,66,110412,0
2021-11-19,10:22:52,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,13,0,2,info-sharing,,2,123,0,20,123,111036,0
2021-11-19,10:22:52,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,13,0,2,info-sharing,,1,187,1,20,167,111060,0
2021-11-19,10:22:52,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,13,0,2,info-sharing,,2,122,0,20,122,111727,0
2021-11-19,10:22:53,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,13,0,2,info-sharing,,2,123,0,20,123,112564,0
2021-11-19,10:22:55,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,14,0,2,choice,sure,,122,,20,1668,114580,0
2021-11-19,10:22:56,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,14,0,2,choice,sure,,122,,20,1622,115279,0
2021-11-19,10:22:56,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,14,0,2,choice,risky,,86,,20,1867,115448,0
2021-11-19,10:22:57,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,14,0,2,choice,risky,,87,,20,1766,115945,0
2021-11-19,10:22:58,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,14,0,2,info-sharing,,2,122,0,20,122,117488,0
2021-11-19,10:22:58,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,14,0,2,info-sharing,,2,122,1,20,102,117650,0
2021-11-19,10:22:59,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,14,0,2,info-sharing,,1,86,0,20,86,118067,0
2021-11-19,10:22:59,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,14,0,2,info-sharing,,1,87,0,20,87,118123,0
2021-11-19,10:22:59,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,14,0,2,choice,sure,,122,,20,1751,118736,0
2021-11-19,10:23:1,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,14,0,2,info-sharing,,2,122,1,20,102,120639,0
2021-11-19,10:23:3,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,15,0,2,choice,sure,,122,,20,1888,122234,0
2021-11-19,10:23:3,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,15,0,2,choice,sure,,124,,20,1746,122742,0
2021-11-19,10:23:3,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,15,0,2,choice,sure,,122,,20,1770,122829,0
2021-11-19,10:23:4,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,15,0,2,choice,sure,,121,,20,1988,123285,0
2021-11-19,10:23:5,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,15,0,2,choice,sure,,123,,20,1854,124270,0
2021-11-19,10:23:5,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,15,0,2,info-sharing,,2,122,0,20,122,124473,0
2021-11-19,10:23:5,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,15,0,2,info-sharing,,2,124,1,20,104,124788,0
2021-11-19,10:23:6,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,15,0,2,info-sharing,,2,122,0,20,122,125101,0
2021-11-19,10:23:6,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,15,0,2,info-sharing,,2,121,0,20,121,125606,0
2021-11-19,10:23:7,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,15,0,2,info-sharing,,2,123,0,20,123,126287,0
2021-11-19,10:23:8,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,16,0,2,choice,sure,,122,,20,2010,127666,0
2021-11-19,10:23:9,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,16,0,2,choice,risky,,187,,20,2175,128236,0
2021-11-19,10:23:9,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,16,0,2,choice,sure,,121,,20,1847,128547,0
2021-11-19,10:23:10,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,16,0,2,choice,risky,,88,,20,1858,129103,0
2021-11-19,10:23:11,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,16,0,2,info-sharing,,2,122,0,20,122,129923,0
2021-11-19,10:23:11,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,16,0,2,info-sharing,,1,187,0,20,187,130661,0
2021-11-19,10:23:11,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,16,0,2,choice,sure,,123,,20,1977,130701,0
2021-11-19,10:23:12,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,16,0,2,info-sharing,,2,121,0,20,121,131286,0
2021-11-19,10:23:13,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,16,0,2,info-sharing,,1,88,0,20,88,132166,0
2021-11-19,10:23:13,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,16,0,2,info-sharing,,2,123,0,20,123,132634,0
2021-11-19,10:23:15,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,17,0,2,choice,risky,,87,,20,2262,134240,0
2021-11-19,10:23:15,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,17,0,2,choice,risky,,187,,20,2197,134736,0
2021-11-19,10:23:16,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,17,0,2,choice,risky,,86,,20,2063,135603,0
2021-11-19,10:23:16,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,17,0,2,choice,sure,,121,,20,1968,135611,0
2021-11-19,10:23:17,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,17,0,2,choice,risky,,87,,20,1945,136244,0
2021-11-19,10:23:17,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,17,0,2,info-sharing,,1,87,0,20,87,136310,0
2021-11-19,10:23:17,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,17,0,2,info-sharing,,1,187,1,20,167,136496,0
2021-11-19,10:23:18,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,17,0,2,info-sharing,,1,86,1,20,66,137610,0
2021-11-19,10:23:19,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,17,0,2,info-sharing,,2,121,0,20,121,138484,0
2021-11-19,10:23:20,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,17,0,2,info-sharing,,1,87,1,20,67,139041,0
2021-11-19,10:23:22,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,18,0,2,choice,sure,,123,,20,2300,140915,0
2021-11-19,10:23:22,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,18,0,2,choice,sure,,122,,20,2047,141257,0
2021-11-19,10:23:22,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,18,0,2,choice,sure,,116,,20,2378,141287,0
2021-11-19,10:23:23,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,18,0,2,choice,sure,,123,,20,2091,142334,0
2021-11-19,10:23:24,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,18,0,2,choice,sure,,122,,20,2165,142976,0
2021-11-19,10:23:24,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,18,0,2,info-sharing,,2,122,1,20,102,143252,0
2021-11-19,10:23:25,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,18,0,2,info-sharing,,2,116,0,20,116,143906,0
2021-11-19,10:23:25,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,18,0,2,info-sharing,,2,122,0,20,122,144831,0
2021-11-19,10:23:26,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,18,0,2,info-sharing,,2,123,0,20,123,145158,0
2021-11-19,10:23:28,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,18,0,2,info-sharing,,2,123,0,20,123,147426,0
2021-11-19,10:23:30,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,19,0,2,choice,sure,,122,,20,2422,149003,0
2021-11-19,10:23:30,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,19,0,2,choice,sure,,123,,20,2150,149197,0
2021-11-19,10:23:30,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,19,0,2,choice,sure,,121,,20,2212,149388,0
2021-11-19,10:23:30,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,19,0,2,choice,sure,,123,,20,2288,149582,0
2021-11-19,10:23:31,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,19,0,2,choice,risky,,187,,20,2565,150587,0
2021-11-19,10:23:32,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,19,0,2,info-sharing,,2,122,0,20,122,151026,0
2021-11-19,10:23:32,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,19,0,2,info-sharing,,2,123,1,20,103,151647,0
2021-11-19,10:23:32,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,19,0,2,info-sharing,,2,121,0,20,121,151690,0
2021-11-19,10:23:33,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,19,0,2,info-sharing,,2,123,0,20,123,152550,0
2021-11-19,10:23:34,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,19,0,2,info-sharing,,1,187,0,20,187,152880,0
2021-11-19,10:23:35,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,20,0,2,choice,sure,,123,,20,2253,154444,0
2021-11-19,10:23:35,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,20,0,2,choice,sure,,122,,20,2410,154745,0
2021-11-19,10:23:36,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,20,0,2,choice,risky,,187,,20,2752,155064,0
2021-11-19,10:23:36,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,20,0,2,choice,sure,,122,,20,2334,155279,0
2021-11-19,10:23:36,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,20,0,2,choice,sure,,120,,20,2542,155786,0
2021-11-19,10:23:37,5eb331bc1f70081249e6fb7a,,,1,5,ZjKWAuc_session_111903,w7pNLCBY98O4jqYzAAAS,5,20,0,2,info-sharing,,2,123,0,20,123,156222,0
2021-11-19,10:23:38,5627279fddff3c000fbcd625,,,1,5,ZjKWAuc_session_111903,wnEIQ5pVZ59rgHV3AAAN,1,20,0,2,info-sharing,,1,187,0,20,187,157130,0
2021-11-19,10:23:38,5d3f3b6684e7500019d28684,,,1,5,ZjKWAuc_session_111903,KoQp_Xf0QUaNFkXrAAAO,2,20,0,2,info-sharing,,2,122,0,20,122,157286,0
2021-11-19,10:23:38,5f6c61f8d9012d1e8c0c8d11,,,1,5,ZjKWAuc_session_111903,6nzfYlv27fbuZBOZAAAP,3,20,0,2,info-sharing,,2,122,0,20,122,157690,0
2021-11-19,10:23:39,607ebda28cf7e38fa0160295,,,1,5,ZjKWAuc_session_111903,b5dANjdQTOueUXn7AAAT,6,20,0,2,info-sharing,,2,120,0,20,120,157971,0
2021-11-19,10:23:23,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,41,0,2,choice,sure,,116,,200,4942,142807,0
2021-11-19,10:23:24,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,41,0,2,choice,sure,,117,,200,4688,143331,0
2021-11-19,10:23:25,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,41,0,2,info-sharing,,1,116,0,200,116,144196,0
2021-11-19,10:23:25,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,41,0,2,info-sharing,,1,117,0,200,117,144784,0
2021-11-19,10:23:26,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,42,0,2,choice,sure,,116,,200,5058,145643,0
2021-11-19,10:23:27,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,42,0,2,choice,sure,,116,,200,4804,146218,0
2021-11-19,10:23:28,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,42,0,2,info-sharing,,1,116,0,200,116,146963,0
2021-11-19,10:23:28,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,42,0,2,info-sharing,,1,116,0,200,116,147789,0
2021-11-19,10:23:29,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,43,0,2,choice,sure,,118,,200,5176,148823,0
2021-11-19,10:23:30,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,43,0,2,choice,sure,,116,,200,4920,149497,0
2021-11-19,10:23:31,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,43,0,2,info-sharing,,1,118,0,200,118,150151,0
2021-11-19,10:23:32,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,43,0,2,info-sharing,,1,116,0,200,116,151186,0
2021-11-19,10:23:33,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,44,0,2,choice,sure,,118,,200,5294,151883,0
2021-11-19,10:23:34,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,44,0,2,info-sharing,,1,118,0,200,118,153263,0
2021-11-19,10:23:35,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,44,0,2,choice,sure,,117,,200,5037,153897,0
2021-11-19,10:23:36,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,44,0,2,info-sharing,,1,117,0,200,117,155574,0
2021-11-19,10:23:37,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,45,0,2,choice,sure,,117,,200,5411,156265,0
2021-11-19,10:23:38,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,45,0,2,choice,risky,,87,,200,5124,157484,0
2021-11-19,10:23:38,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,45,0,2,info-sharing,,1,117,0,200,117,157619,0
2021-11-19,10:23:40,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,45,0,2,info-sharing,,2,87,0,200,87,159428,0
2021-11-19,10:23:41,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,46,0,2,choice,sure,,117,,200,5528,509,0
2021-11-19,10:23:43,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,46,0,2,info-sharing,,1,117,0,200,117,1845,0
2021-11-19,10:23:43,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,46,0,2,choice,sure,,116,,200,5240,1986,0
2021-11-19,10:23:44,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,46,0,2,info-sharing,,1,116,0,200,116,3611,0
2021-11-19,10:23:45,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,47,0,2,choice,sure,,116,,200,5644,4359,0
2021-11-19,10:23:46,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,47,0,2,choice,sure,,115,,200,5355,5517,0
2021-11-19,10:23:46,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,47,0,2,info-sharing,,1,116,0,200,116,5759,0
2021-11-19,10:23:50,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,47,0,2,info-sharing,,1,115,0,200,115,9099,0
2021-11-19,10:23:50,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,48,0,2,choice,sure,,116,,200,5760,9761,0
2021-11-19,10:23:52,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,48,0,2,choice,sure,,116,,200,5471,10806,0
2021-11-19,10:23:52,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,48,0,2,info-sharing,,1,116,0,200,116,11081,0
2021-11-19,10:23:54,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,48,0,2,info-sharing,,1,116,0,200,116,13136,0
2021-11-19,10:23:55,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,49,0,2,choice,sure,,116,,200,5876,13865,0
2021-11-19,10:23:56,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,49,0,2,choice,sure,,117,,200,5588,15215,0
2021-11-19,10:23:56,5d31c6bac88f0e00164c3ccb,,,1,2,UZbvtlV_session_111902,d1KiToMjJFZv5MKQAAAM,4,49,0,2,info-sharing,,1,116,0,200,116,15237,0
2021-11-19,10:23:58,59e7362fe75b450001a69349,,,1,2,UZbvtlV_session_111902,_F44TFMaFBk14d-NAAAI,1,49,0,2,info-sharing,,1,117,0,200,117,17074,0
